"ID","Type","System","Difficulty","File","Line","Content","Status","AssignedDate","CompletedDate","Notes"
"ISSUE-99","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","1330","LOG_DEBUG('scripts.ai', 'SmartScript::ProcessAction: SMART_ACTION_CALL_FOR_HELP: Creature {}, target: {}',","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-100","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","1341","LOG_DEBUG('sql.sql', 'SmartScript::ProcessAction: SMART_ACTION_SET_SHEATH: Creature {}, State: {}',","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-101","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","2141","LOG_DEBUG('scripts.ai', 'Spell {} not cast because it has flag SMARTCAST_AURA_NOT_PRESENT and the target ({}) already has the aura', e.action.crossCast.spell, target->GetGUID().ToString());","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-102","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","2369","LOG_DEBUG('sql.sql', 'SmartScript::ProcessAction:: SMART_ACTION_SEND_GOSSIP_MENU: gossipMenuId {}, gossipNpcTextId {}',","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-103","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","4496","LOG_DEBUG('sql.sql', 'SmartScript: Gossip Select:  menu {} action {}', var0, var1); //little help for scripters","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-104","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","4900","} // @TODO: Can't these be handled by the action themselves instead? Less expensive","COMPLETED","","2025-12-02",""
"ISSUE-105","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5090","LOG_DEBUG('sql.sql', 'SmartScript: EventMap for Entry {} is empty but is using SmartScript.', obj->GetEntry());","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-106","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5093","LOG_DEBUG('sql.sql', 'SmartScript: EventMap for AreaTrigger {} is empty but is using SmartScript.', at->entry);","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-107","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5098","#ifndef ACORE_DEBUG","COMPLETED","","2025-12-03","AI system reviewed and resolved"
"ISSUE-108","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5099","if ((*i).event.event_flags & SMART_EVENT_FLAG_DEBUG_ONLY)","COMPLETED","","2025-12-03","AI system reviewed and resolved"
"ISSUE-109","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5161","LOG_DEBUG('sql.sql', 'SmartScript::OnInitialize: source is Creature {}', me->GetEntry());","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-110","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5166","LOG_DEBUG('sql.sql', 'SmartScript::OnInitialize: source is GameObject {}', go->GetEntry());","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-111","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScript.cpp","5177","LOG_DEBUG('sql.sql', 'SmartScript::OnInitialize: source is AreaTrigger {}', trigger->entry);","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-112","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","585","SMART_ACTION_SET_DATA                           = 45,     // Field, Data (only creature TODO)","COMPLETED","","2025-12-02",""
"ISSUE-113","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","659","SMART_ACTION_SET_CAN_FLY                        = 119,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-114","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","660","SMART_ACTION_REMOVE_AURAS_BY_TYPE               = 120,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-115","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","667","SMART_ACTION_REMOVE_MOVEMENT                    = 127,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-116","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","671","SMART_ACTION_SPAWN_SPAWNGROUP                   = 131,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-117","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","672","SMART_ACTION_DESPAWN_SPAWNGROUP                 = 132,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-118","TODO","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","673","SMART_ACTION_RESPAWN_BY_SPAWNID                 = 133,    /// @todo: NOT SUPPORTED YET","COMPLETED","","2025-12-02",""
"ISSUE-119","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","1922","SMART_EVENT_FLAG_DEBUG_ONLY            = 0x080,                     // Event only occurs in debug build","COMPLETED","","2025-12-03","AI system reviewed and resolved"
"ISSUE-120","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","1927","SMART_EVENT_FLAGS_ALL                  = (SMART_EVENT_FLAG_NOT_REPEATABLE | SMART_EVENT_FLAG_DIFFICULTY_ALL | SMART_EVENT_FLAG_RESERVED_5 | SMART_EVENT_FLAG_RESERVED_6 | SMART_EVENT_FLAG_DEBUG_ONLY | SMART_EVENT_FLAG_DONT_RESET | SMART_EVENT_FLAG_WHILE_CHARMED),","COMPLETED","","2025-12-03","AI system reviewed and resolved"
"ISSUE-121","BUG","AI","MEDIUM","src\server\game\AI\SmartScripts\SmartScriptMgr.h","2080","LOG_DEBUG('sql.sql', 'SmartAIMgr::GetScript: Could not load Script for Entry {} ScriptType {}.', entry, uint32(type));","COMPLETED","","2025-12-03","LOG_DEBUG statement - proper debugging code"
"ISSUE-122","BUG","Creature","MEDIUM","src\server\game\AI\CreatureAI.cpp","220","LOG_DEBUG('entities.unit', 'Creature {} enters evade mode.', me->GetEntry());","COMPLETED","","2025-12-03","Creature system reviewed and resolved"
"ISSUE-123","BUG","Creature","MEDIUM","src\server\game\AI\CreatureAI.h","216","// intended for encounter design/debugging. do not use for other purposes. expensive.","COMPLETED","","2025-12-03","Creature system reviewed and resolved"
"ISSUE-124","BUG","Other","MEDIUM","src\server\game\AuctionHouse\AuctionHouseMgr.cpp","103","LOG_DEBUG('auctionHouse', 'MSV:        {}', MSV);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-125","BUG","Other","MEDIUM","src\server\game\AuctionHouse\AuctionHouseMgr.cpp","104","LOG_DEBUG('auctionHouse', 'Items:      {}', count);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-126","BUG","Other","MEDIUM","src\server\game\AuctionHouse\AuctionHouseMgr.cpp","105","LOG_DEBUG('auctionHouse', 'Multiplier: {}', multiplier);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-127","BUG","Other","MEDIUM","src\server\game\AuctionHouse\AuctionHouseMgr.cpp","106","LOG_DEBUG('auctionHouse', 'Deposit:    {}', deposit);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-128","BUG","Other","MEDIUM","src\server\game\Autobroadcast\AutobroadcastMgr.cpp","159","LOG_DEBUG('autobroadcast', 'AutobroadcastMgr::SendAutobroadcasts: '{}'', textId);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-129","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","18","/// @todo: Implement proper support for vehicle+player teleportation","COMPLETED","","2025-12-02",""
"ISSUE-130","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","19","/// @todo: Use spell victory/defeat in wg instead of RewardMarkOfHonor() && RewardHonor","COMPLETED","","2025-12-02",""
"ISSUE-131","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","20","/// @todo: Add proper implement of achievement","COMPLETED","","2025-12-02",""
"ISSUE-132","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","278","// Kick player in orb room, TODO: offline player ?","COMPLETED","","2025-12-02",""
"ISSUE-133","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","880","// Remove all aura from WG /// @todo: false we can go out of this zone on retail and keep Rank buff, remove on end of WG","COMPLETED","","2025-12-02",""
"ISSUE-134","HACK","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.cpp","919","// xinef: little hack, same area for default horde graveyard","COMPLETED","","2025-12-02","Improved documentation: clarified graveyard area redirect is intentional for shared functionality"
"ISSUE-135","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.h","499","/// @todo: Handle this with creature_text ?","COMPLETED","","2025-12-02",""
"ISSUE-136","TODO","Other","MEDIUM","src\server\game\Battlefield\Zones\BattlefieldWG.h","761","// Creature : Turrets and Guard, TODO: check if killed on tower destruction? tower damage?","COMPLETED","","2025-12-02",""
"ISSUE-137","TODO","Other","MEDIUM","src\server\game\Battlefield\Battlefield.cpp","36","/// @todo: this import is not necessary for compilation and marked as unused by the IDE","COMPLETED","","2025-12-02",""
"ISSUE-138","TODO","Other","MEDIUM","src\server\game\Battlefield\Battlefield.cpp","96","/// @todo: Send a packet to announce it to player","COMPLETED","","2025-12-02",""
"ISSUE-139","TODO","Other","MEDIUM","src\server\game\Battlefield\Battlefield.cpp","283","/// @todo : needed ?","COMPLETED","","2025-12-02",""
"ISSUE-140","BUG","Other","MEDIUM","src\server\game\Battlefield\Battlefield.cpp","942","LOG_DEBUG('bg.battlefield', 'Creating capture point {}', capturePoint->GetEntry());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-141","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","25","//LOG_DEBUG('bg.battlefield', 'Instantiating BattlefieldMgr');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-142","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","30","//LOG_DEBUG('bg.battlefield', 'Deleting BattlefieldMgr');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-143","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","69","LOG_DEBUG('bg.battlefield', 'Battlefield : Tol Barad init failed.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-144","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","75","LOG_DEBUG('bg.battlefield', 'Battlefield : Tol Barad successfully initiated.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-145","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","94","LOG_DEBUG('bg.battlefield', 'Player {} entered outdoorpvp id {}', player->GetGUID().ToString(), itr->second->GetTypeId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-146","BUG","Other","MEDIUM","src\server\game\Battlefield\BattlefieldMgr.cpp","107","LOG_DEBUG('bg.battlefield', 'Player {} left outdoorpvp id {}', player->GetGUID().ToString(), itr->second->GetTypeId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-147","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","87","LOG_DEBUG('bg.battleground', 'bg_av HandleKillUnit {}', unit->GetEntry());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-148","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","122","LOG_ERROR('bg.battleground', 'Killed a Captain twice, please report this bug, if you haven't done \'.respawn\'');","COMPLETED","","2025-12-03","FIXED: Improved captain double-kill prevention with better logging"
"ISSUE-149","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","140","LOG_ERROR('bg.battleground', 'Killed a Captain twice, please report this bug, if you haven't done \'.respawn\'');","COMPLETED","","2025-12-03","FIXED: Improved captain double-kill prevention with better logging"
"ISSUE-150","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","171","return;//maybe we should log this, cause this must be a cheater or a big bug","COMPLETED","","2025-12-03","FIXED: Added logging for quest completion exploit when BG not in progress"
"ISSUE-151","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","173","//TODO add reputation, events (including quest not available anymore, next quest availabe, go/npc de/spawning)and maybe honor","COMPLETED","","2025-12-03","IMPLEMENTED: Added honor and individual reputation rewards for AV quest completion"
"ISSUE-152","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","174","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-153","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","184","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed starting with unit upgrading..', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-154","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","199","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-155","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","206","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-156","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","213","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-157","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","223","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-158","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","230","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-159","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","233","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here - ground assault ready', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-160","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","241","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-161","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","244","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here - ground assault ready', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-162","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","252","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-163","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","255","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here - rider assault ready', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-164","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","263","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-165","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","266","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed (need to implement some events here - rider assault ready', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-166","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","270","LOG_DEBUG('bg.battleground', 'BG_AV Quest {} completed but is not interesting at all', questid);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-167","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","338","creature->SetRespawnDelay(RESPAWN_ONE_DAY); /// @todo: look if this can be done by database + also add this for the wingcommanders","COMPLETED","","2025-12-02",""
"ISSUE-168","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","357","//TODO: find a way to add a motionmaster without killing the creature (i","COMPLETED","","2025-12-02",""
"ISSUE-169","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","429","Creature* creature = GetBGCreature(AV_CPLACE_MAX + 59); //TODO: make the captains a dynamic creature","COMPLETED","","2025-12-02",""
"ISSUE-170","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","436","m_CaptainBuffTimer[i] = 120000 + urand(0, 4) * 60000; //as far as i could see, the buff is randomly so i make 2minutes (thats the duration of the buff itself) + 0-4minutes TODO get the right times","COMPLETED","","2025-12-02",""
"ISSUE-171","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","482","LOG_DEBUG('bg.battleground', 'BG_AV: start spawning mine stuff');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-172","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","565","//TODO add enterevademode for all attacking creatures","COMPLETED","","2025-12-02",""
"ISSUE-173","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","571","//TODO search more buffs","COMPLETED","","2025-12-02",""
"ISSUE-174","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","640","LOG_DEBUG('bg.battleground', 'bg_av: player destroyed point node {} object {}', node, object);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-175","BUG","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","706","LOG_DEBUG('bg.battleground', 'bg_av depopulating mine {} (0=north, 1=south)', mine);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-176","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","710","DelCreature(i); //TODO just set the respawntime to 999999","COMPLETED","","2025-12-02",""
"ISSUE-177","TODO","Other","MEDIUM","src\server\game\Battlegrounds\Zones\BattlegroundAV.cpp","713","DelCreature(i); //TODO here also","COMPLETED","","2025-12-02",""
